	Industry-wide Uses of Chlorine by Industry................................................................. 2-7 2-2. Use of Caustic Soda by Industry................................................................................... 2-7 2-3. Use of Caustic Potash by Industry ................................................................................ 2-8 2-4. Income (or Loss) as Net a Percentage of Sales, Basic Chemicals, Resins, and Synthetics (NAICS 3251 and 3252): 2000–2005 ....................................................... 2-14 3-1. Capital Cost Factor ($/ton Cl2 produced) vs. Capacity ................................................ 3-5 4-1. Price Trends: Alkalis and Chlorine Manufacturing:	Oxychem Completes Taft,	Chlorine: Ensuring Rail Transportation Safety.”	Potassium Carbonate Handbook.” http://www.armandproducts.com/pdfs/k2so3P1_12.pdf. Accessed	ASHTA Chemicals Inc. 2009a. About ASHTA. http://www.ashtachemicals.com/aboutfs.htm.	Inc. 2009b. Potassium Hydroxide,	Investment under Uncertainty.	Energy Information Administration.	Potassium Hydroxide.” http://www.ercoworldwide.com/ products_potassiumhydroxide.asp. Accessed	Distributional Effects of Environmental and Energy Policy: An Introduction.	Potassium Carbonate Faces Pressures from the Video Glass.” Chemical Market Reporter,	Site Fact Sheet Ashtabula Complex.” http://www.millenniumchem.com/NR/rdonlyres/6AE8BF59-D7CD-4768-951F37AE6F1C7321/0/SiteFactSheetAshtabula.pdf. Accessed	Occidental Chemical Corporation. 2008a. “OxyChem Caustic Potash Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Pages/chem_products_basic_alkali.aspx #alk_koh. Accessed	Occidental Chemical Corporation. 2008b. “OxyChem Caustic Soda Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Documents/caustic_soda/caustic.pdf.	Form 10-K405. Filed	Form 10-K. Filed	BB&T Capital Markets Presentation Manufacturing and Materials Conference.” http://www.olin.com/. Accessed	Bill Would End Mercury Use at Chlorine Plants.” http://chronicle.augusta.com/stories/031308/met_190792.shtml. Accessed	Form 10-K. Filed	Accessed	Form 10-K. Filed	Chlorine Product Bulletin.” http://corporateportal.ppg.com/NA/Chemicals/CAD/ProductInformation/Bull /English/EN. Accessed	PPG Reaches Agreement with State of Maryland.” PPG News Release. http://corporateportal.ppg.com/PPG/Newsroom/News/20090811.htm.	The Effects of Environmental Regulation on Technology Diffusion: The Case of	Special Focus on Chlorine.”	The Innovation Group (TIG).	of Labor Statistics.	of Labor Statistics. 2009b. LAU Local Area Unemployment Statistics Series Id:	of Labor Statistics.	4-13 U.S. Bureau of Labor Statistics.	of Labor Statistics.	Quarterly Financial Report for Manufacturing, Mining, and Trade Corporations, 1st Quarter reports. http://www.census.gov/prod/www/abs/qfrmm.html. Accessed	Economic Census.	http://factfinder.census.gov/servlet/DatasetMainPageServlet?_program=ECN&_tabId=E CN1&_submenuId=datasets_4&_lang=en&_ts=24636668839. Accessed	Bureau; generated by RTI International; using American FactFinder; “Sector 31: Manufacturing: Industry Series: Industry Statistics by Employment Size:	Department of Transportation.	Department of Transportation.	Environmental Protection Agency (EPA).	Federal Trade Commission (FTC).	Soda Ash. http://minerals.usgs.gov/minerals/pubs/ commodity/soda_ash/mcs-2009-sodaa.pdf. Accessed August 4,	Lung Cancer, Cardiopulmonary Mortality, and Long-term Exposure to Fine Particulate Air Pollution.”	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S.” Environ. Sci. Technol.	Environmental Protection Agency—Science Advisory Board (U.S.	The Value of a Statistical Life: A Critical Review of Market Estimates throughout the World.”	Environmental Protection Agency. RE: Docket No. EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants:	EPA requested documentation of these emission estimates using their authority under section 114 of the Clean Air Act.	EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants: Mercury Emissions from Mercury Cell Chlor-Alkali Plants—Memo: “Updated Cost Impacts Associated with the Conversion from Chlorine Production Utilizing Mercury Cell Chlor-Alkali Technology to Membrane Cell Technology,” from	B-4 Table B-3. Power Company Emission Factors: Fuel=Coal (Short tons per kWh)	Available on the internet at http://www.epa.gov/CAIR/pdfs/finaltech01.pdf U.S. Environmental Protection Agency	Available on the internet at http://www.epa.gov/cleanenergy/documents/egridzips/eGRID2007TechnicalSupportDoc ument.pdf U.S. Environmental Protection Agency
"""Chlorine: Ensuring Rail Transportation Safety"""	0.4473684210526315	0.36585365853658536	0.06382978723404253	0.4444444444444444	0.34615384615384615	0.5319148936170213	0.5	0.36585365853658536	0.4285714285714286	0.34693877551020413	0.3846153846153846	0.4117647058823529	0.4426229508196722	0.4	0.6923076923076923	0.6756756756756757	0.33333333333333337	0.4098360655737705	0.6756756756756757	0.8571428571428572	0.6756756756756757	0.3207547169811321	0.3793103448275862	0.14893617021276595	0.31707317073170727	0.41463414634146345	0.5	0.4	0.5	0.5	0.5	0.31034482758620685	0.48571428571428577	0.4242424242424242	0.29824561403508776	0.368421052631579	0.368421052631579	0.4418604651162791	0.44999999999999996	0.3571428571428571	0.3846153846153846	0.31034482758620685	0.41666666666666663	0.3090909090909091	0.4098360655737705	0.30612244897959184	0.3802816901408451	0.3448275862068966	0.29824561403508776	0.32258064516129037
"""Olin Transportation of KOH"""	0.6521739130434783	0.4117647058823529	0.4	0.5319148936170213	0.4666666666666667	0.55	0.5757575757575757	0.47058823529411764	0.5238095238095238	0.5238095238095238	0.5111111111111111	0.639344262295082	0.5555555555555556	0.5094339622641509	0.625	0.6	0.4893617021276596	0.6296296296296297	0.6	0.9047619047619048	0.6	0.5217391304347826	0.5686274509803921	0.44999999999999996	0.47058823529411764	0.47058823529411764	0.4482758620689655	0.4883720930232558	0.4482758620689655	0.5675675675675675	0.4482758620689655	0.5294117647058824	0.6428571428571428	0.6271186440677966	0.52	0.29032258064516125	0.29032258064516125	0.5555555555555556	0.4545454545454546	0.5510204081632653	0.5555555555555556	0.5294117647058824	0.5609756097560976	0.5833333333333333	0.5555555555555556	0.5238095238095238	0.5625	0.5686274509803921	0.56	0.5636363636363637
"""PPG Industries Invests Nearly $6 milion in Marshall County Plant"""	0.4358974358974359	0.4883720930232558	0.4285714285714286	0.4642857142857143	0.4814814814814815	0.3877551020408163	0.33333333333333337	0.39534883720930236	0.4117647058823529	0.33333333333333337	0.33333333333333337	0.48571428571428577	0.46031746031746035	0.4838709677419355	0.6097560975609756	0.5897435897435898	0.3928571428571429	0.4285714285714286	0.5897435897435898	0.8	0.5897435897435898	0.34545454545454546	0.4	0.34693877551020413	0.4418604651162791	0.39534883720930236	0.631578947368421	0.46153846153846156	0.631578947368421	0.6086956521739131	0.631578947368421	0.4	0.5135135135135135	0.38235294117647056	0.4576271186440678	0.5	0.5	0.4222222222222223	0.4285714285714286	0.4482758620689655	0.37037037037037035	0.33333333333333337	0.4	0.4385964912280702	0.46031746031746035	0.33333333333333337	0.4246575342465754	0.4666666666666667	0.38983050847457623	0.40625
"""Sector 31: Manufacturing: Industry Series: Industry Statistics by Employment Size: 2002"	0.3493975903614458	0.5	0.33333333333333337	0.34426229508196726	0.3220338983050848	0.33333333333333337	0.4042553191489362	0.33333333333333337	0.4285714285714286	0.25	0.38983050847457623	0.33333333333333337	0.38235294117647056	0.34328358208955223	0.5652173913043479	0.5454545454545454	0.3770491803278688	0.2941176470588235	0.5454545454545454	0.7714285714285715	0.5454545454545454	0.33333333333333337	0.29230769230769227	0.33333333333333337	0.45833333333333337	0.5416666666666667	0.4883720930232558	0.22807017543859653	0.4883720930232558	0.4117647058823529	0.4883720930232558	0.32307692307692304	0.5238095238095238	0.28767123287671237	0.15625	0.4666666666666667	0.4666666666666667	0.43999999999999995	0.5319148936170213	0.2698412698412699	0.35593220338983056	0.29230769230769227	0.38181818181818183	0.3870967741935484	0.2941176470588235	0.3214285714285714	0.28205128205128205	0.3846153846153846	0.25	0.24637681159420288
2009b Potassium Hydroxide, Liquid 	0.52	0.5	0.5652173913043479	0.4339622641509434	0.4509803921568627	0.13043478260869568	0.4358974358974359	0.44999999999999996	0.375	0.41666666666666663	0.4509803921568627	0.4925373134328358	0.4	0.423728813559322	0.5789473684210527	0.5555555555555556	0.5471698113207547	0.4666666666666667	0.5555555555555556	0.7777777777777778	0.5555555555555556	0.5384615384615384	0.4736842105263158	0.5217391304347826	0.6	0.6	0.48571428571428577	0.34693877551020413	0.48571428571428577	0.4883720930232558	0.48571428571428577	0.4736842105263158	0.5882352941176471	0.5384615384615384	0.5357142857142857	0.5135135135135135	0.5135135135135135	0.5238095238095238	0.5384615384615384	0.38181818181818183	0.37254901960784315	0.4736842105263158	0.4893617021276596	0.5555555555555556	0.4666666666666667	0.41666666666666663	0.48571428571428577	0.543859649122807	0.5	0.47540983606557374
Form 10-K	0.7419354838709677	0.7777777777777778	0.8181818181818181	0.75	0.7894736842105263	0.696969696969697	0.7692307692307692	0.7037037037037037	0.7714285714285715	0.7714285714285715	0.736842105263158	0.7037037037037037	0.7872340425531915	0.782608695652174	0.28	0.21739130434782605	0.8	0.7446808510638299	0.21739130434782605	1.0	0.21739130434782605	0.7948717948717949	0.7272727272727273	0.7575757575757576	0.7037037037037037	0.7777777777777778	0.7272727272727273	0.7222222222222222	0.7272727272727273	0.6666666666666667	0.7272727272727273	0.7272727272727273	0.7142857142857143	0.8076923076923077	0.7209302325581395	0.6666666666666667	0.6666666666666667	0.7241379310344828	0.6153846153846154	0.7142857142857143	0.6842105263157895	0.7727272727272727	0.7647058823529411	0.8048780487804879	0.7021276595744681	0.7142857142857143	0.7543859649122807	0.7272727272727273	0.7209302325581395	0.7916666666666666
Form 10-K	0.7419354838709677	0.7777777777777778	0.8181818181818181	0.75	0.7894736842105263	0.696969696969697	0.7692307692307692	0.7037037037037037	0.7714285714285715	0.7714285714285715	0.736842105263158	0.7037037037037037	0.7872340425531915	0.782608695652174	0.28	0.21739130434782605	0.8	0.7446808510638299	0.21739130434782605	1.0	0.21739130434782605	0.7948717948717949	0.7272727272727273	0.7575757575757576	0.7037037037037037	0.7777777777777778	0.7272727272727273	0.7222222222222222	0.7272727272727273	0.6666666666666667	0.7272727272727273	0.7272727272727273	0.7142857142857143	0.8076923076923077	0.7209302325581395	0.6666666666666667	0.6666666666666667	0.7241379310344828	0.6153846153846154	0.7142857142857143	0.6842105263157895	0.7727272727272727	0.7647058823529411	0.8048780487804879	0.7021276595744681	0.7142857142857143	0.7543859649122807	0.7272727272727273	0.7209302325581395	0.7916666666666666
Form 10-K	0.7419354838709677	0.7777777777777778	0.8181818181818181	0.75	0.7894736842105263	0.696969696969697	0.7692307692307692	0.7037037037037037	0.7714285714285715	0.7714285714285715	0.736842105263158	0.7037037037037037	0.7872340425531915	0.782608695652174	0.28	0.21739130434782605	0.8	0.7446808510638299	0.21739130434782605	1.0	0.21739130434782605	0.7948717948717949	0.7272727272727273	0.7575757575757576	0.7037037037037037	0.7777777777777778	0.7272727272727273	0.7222222222222222	0.7272727272727273	0.6666666666666667	0.7272727272727273	0.7272727272727273	0.7142857142857143	0.8076923076923077	0.7209302325581395	0.6666666666666667	0.6666666666666667	0.7241379310344828	0.6153846153846154	0.7142857142857143	0.6842105263157895	0.7727272727272727	0.7647058823529411	0.8048780487804879	0.7021276595744681	0.7142857142857143	0.7543859649122807	0.7272727272727273	0.7209302325581395	0.7916666666666666
Form 10-K405	0.6875	0.7931034482758621	0.8285714285714285	0.7619047619047619	0.8	0.7142857142857143	0.7857142857142857	0.7241379310344828	0.7837837837837838	0.7837837837837838	0.75	0.6428571428571428	0.7959183673469388	0.7916666666666666	0.18518518518518523	0.28	0.8095238095238095	0.7551020408163265	0.28	1.0	0.28	0.8048780487804879	0.7391304347826086	0.7714285714285715	0.7241379310344828	0.7931034482758621	0.75	0.736842105263158	0.75	0.625	0.75	0.7391304347826086	0.7391304347826086	0.7777777777777778	0.7333333333333334	0.6923076923076923	0.6923076923076923	0.7419354838709677	0.6428571428571428	0.6818181818181819	0.7	0.782608695652174	0.7777777777777778	0.813953488372093	0.7142857142857143	0.6756756756756757	0.7627118644067796	0.6956521739130435	0.7333333333333334	0.8
Toxicological Effects of Methylmercury	0.5068493150684932	0.26315789473684215	0.2727272727272727	0.4901960784313726	0.4285714285714286	0.40909090909090906	0.4054054054054054	0.3157894736842105	0.34782608695652173	0.30434782608695654	0.3877551020408163	0.4769230769230769	0.4482758620689655	0.4385964912280702	0.6111111111111112	0.5882352941176471	0.33333333333333337	0.4137931034482759	0.5882352941176471	0.76	0.5882352941176471	0.36	0.4181818181818182	0.18181818181818177	0.42105263157894735	0.4736842105263158	0.4545454545454546	0.44680851063829785	0.4545454545454546	0.46341463414634143	0.4545454545454546	0.34545454545454546	0.4375	0.46031746031746035	0.33333333333333337	0.37142857142857144	0.37142857142857144	0.35	0.45945945945945943	0.39622641509433965	0.30612244897959184	0.2727272727272727	0.37777777777777777	0.3076923076923077	0.4482758620689655	0.26086956521739135	0.4411764705882353	0.4181818181818182	0.40740740740740744	0.38983050847457623
nan	0.9272727272727272	0.9	0.8461538461538461	0.8787878787878788	0.8709677419354839	0.8461538461538461	0.7894736842105263	0.8	0.9285714285714286	0.8571428571428572	0.8709677419354839	0.9148936170212766	0.9	0.8974358974358975	1.0	1.0	0.8787878787878788	0.9	1.0	1.0	1.0	0.875	0.8918918918918919	0.8461538461538461	0.8	0.8	0.8666666666666667	0.8620689655172413	0.8666666666666667	0.9130434782608696	0.8666666666666667	0.8918918918918919	0.8571428571428572	0.9111111111111111	0.8888888888888888	0.7647058823529411	0.7647058823529411	0.8181818181818181	0.7894736842105263	0.8857142857142857	0.8709677419354839	0.8918918918918919	0.8518518518518519	0.9411764705882353	0.9	0.8571428571428572	0.92	0.8918918918918919	0.8888888888888888	0.9024390243902439
nan	0.9272727272727272	0.9	0.8461538461538461	0.8787878787878788	0.8709677419354839	0.8461538461538461	0.7894736842105263	0.8	0.9285714285714286	0.8571428571428572	0.8709677419354839	0.9148936170212766	0.9	0.8974358974358975	1.0	1.0	0.8787878787878788	0.9	1.0	1.0	1.0	0.875	0.8918918918918919	0.8461538461538461	0.8	0.8	0.8666666666666667	0.8620689655172413	0.8666666666666667	0.9130434782608696	0.8666666666666667	0.8918918918918919	0.8571428571428572	0.9111111111111111	0.8888888888888888	0.7647058823529411	0.7647058823529411	0.8181818181818181	0.7894736842105263	0.8857142857142857	0.8709677419354839	0.8918918918918919	0.8518518518518519	0.9411764705882353	0.9	0.8571428571428572	0.92	0.8918918918918919	0.8888888888888888	0.9024390243902439
nan	0.9272727272727272	0.9	0.8461538461538461	0.8787878787878788	0.8709677419354839	0.8461538461538461	0.7894736842105263	0.8	0.9285714285714286	0.8571428571428572	0.8709677419354839	0.9148936170212766	0.9	0.8974358974358975	1.0	1.0	0.8787878787878788	0.9	1.0	1.0	1.0	0.875	0.8918918918918919	0.8461538461538461	0.8	0.8	0.8666666666666667	0.8620689655172413	0.8666666666666667	0.9130434782608696	0.8666666666666667	0.8918918918918919	0.8571428571428572	0.9111111111111111	0.8888888888888888	0.7647058823529411	0.7647058823529411	0.8181818181818181	0.7894736842105263	0.8857142857142857	0.8709677419354839	0.8918918918918919	0.8518518518518519	0.9411764705882353	0.9	0.8571428571428572	0.92	0.8918918918918919	0.8888888888888888	0.9024390243902439
Annual Report 2008	0.5588235294117647	0.5757575757575757	0.4358974358974359	0.5217391304347826	0.4545454545454546	0.4871794871794872	0.5625	0.5151515151515151	0.5121951219512195	0.5121951219512195	0.5	0.5	0.4716981132075472	0.5	0.6129032258064516	0.5862068965517242	0.5217391304347826	0.4716981132075472	0.5862068965517242	0.8	0.5862068965517242	0.5111111111111111	0.43999999999999995	0.4871794871794872	0.4545454545454546	0.4545454545454546	0.6428571428571428	0.4285714285714286	0.6428571428571428	0.6111111111111112	0.6428571428571428	0.52	0.6296296296296297	0.5517241379310345	0.5102040816326531	0.4666666666666667	0.4666666666666667	0.48571428571428577	0.5625	0.45833333333333337	0.5	0.56	0.55	0.574468085106383	0.5094339622641509	0.5121951219512195	0.5555555555555556	0.6	0.5102040816326531	0.4814814814814815
nan	0.9272727272727272	0.9	0.8461538461538461	0.8787878787878788	0.8709677419354839	0.8461538461538461	0.7894736842105263	0.8	0.9285714285714286	0.8571428571428572	0.8709677419354839	0.9148936170212766	0.9	0.8974358974358975	1.0	1.0	0.8787878787878788	0.9	1.0	1.0	1.0	0.875	0.8918918918918919	0.8461538461538461	0.8	0.8	0.8666666666666667	0.8620689655172413	0.8666666666666667	0.9130434782608696	0.8666666666666667	0.8918918918918919	0.8571428571428572	0.9111111111111111	0.8888888888888888	0.7647058823529411	0.7647058823529411	0.8181818181818181	0.7894736842105263	0.8857142857142857	0.8709677419354839	0.8918918918918919	0.8518518518518519	0.9411764705882353	0.9	0.8571428571428572	0.92	0.8918918918918919	0.8888888888888888	0.9024390243902439
"""Potassium Hydroxide"""	0.6231884057971014	0.47058823529411764	0.5	0.44680851063829785	0.5555555555555556	0.25	0.33333333333333337	0.3529411764705882	0.2857142857142857	0.38095238095238093	0.4666666666666667	0.5737704918032787	0.4444444444444444	0.4716981132075472	0.5625	0.5333333333333333	0.4893617021276596	0.5185185185185186	0.5333333333333333	0.7142857142857143	0.5333333333333333	0.4782608695652174	0.5294117647058824	0.44999999999999996	0.5294117647058824	0.5294117647058824	0.5172413793103448	0.4883720930232558	0.5172413793103448	0.5135135135135135	0.5172413793103448	0.5294117647058824	0.5	0.5932203389830508	0.52	0.4193548387096774	0.4193548387096774	0.4444444444444444	0.4545454545454546	0.5102040816326531	0.37777777777777777	0.4509803921568627	0.41463414634146345	0.5416666666666667	0.4814814814814815	0.38095238095238093	0.5625	0.5294117647058824	0.52	0.5272727272727273
"""Potassium Carbonate Handbook"""	0.5492957746478873	0.5555555555555556	0.47619047619047616	0.30612244897959184	0.44680851063829785	0.2857142857142857	0.37142857142857144	0.38888888888888884	0.40909090909090906	0.36363636363636365	0.3191489361702128	0.5555555555555556	0.3928571428571429	0.4181818181818182	0.5882352941176471	0.5625	0.3877551020408163	0.5	0.5625	0.7391304347826086	0.5625	0.41666666666666663	0.5471698113207547	0.4285714285714286	0.4444444444444444	0.5	0.4838709677419355	0.4666666666666667	0.4838709677419355	0.4871794871794872	0.4838709677419355	0.4716981132075472	0.4	0.5081967213114754	0.5	0.3939393939393939	0.3939393939393939	0.4736842105263158	0.37142857142857144	0.4901960784313726	0.4042553191489362	0.4339622641509434	0.4418604651162791	0.48	0.4642857142857143	0.36363636363636365	0.48484848484848486	0.4339622641509434	0.46153846153846156	0.5087719298245614
"""Causatic Potash Chemical Profile"""	0.5428571428571429	0.3142857142857143	0.36585365853658536	0.375	0.3913043478260869	0.41463414634146345	0.4117647058823529	0.4285714285714286	0.34883720930232553	0.34883720930232553	0.30434782608695654	0.5161290322580645	0.4545454545454546	0.4444444444444444	0.5757575757575757	0.5483870967741935	0.33333333333333337	0.4545454545454546	0.5483870967741935	0.7272727272727273	0.5483870967741935	0.3191489361702128	0.46153846153846156	0.2682926829268293	0.3142857142857143	0.48571428571428577	0.4	0.4545454545454546	0.4	0.42105263157894735	0.4	0.42307692307692313	0.3793103448275862	0.4666666666666667	0.4901960784313726	0.375	0.375	0.4054054054054054	0.4117647058823529	0.43999999999999995	0.3913043478260869	0.3846153846153846	0.4285714285714286	0.3877551020408163	0.49090909090909096	0.2558139534883721	0.5076923076923077	0.42307692307692313	0.4117647058823529	0.4642857142857143
2009 Industrial Directory	0.5277777777777778	0.5135135135135135	0.4418604651162791	0.48	0.375	0.2093023255813954	0.2777777777777778	0.3513513513513513	0.4222222222222223	0.28888888888888886	0.45833333333333337	0.4375	0.4385964912280702	0.3928571428571429	0.5428571428571429	0.5151515151515151	0.48	0.4035087719298246	0.5151515151515151	0.6666666666666667	0.5151515151515151	0.3877551020408163	0.40740740740740744	0.34883720930232553	0.4054054054054054	0.45945945945945943	0.5	0.26086956521739135	0.5	0.5	0.5	0.4814814814814815	0.4838709677419355	0.4516129032258065	0.4339622641509434	0.4117647058823529	0.4117647058823529	0.4358974358974359	0.4444444444444444	0.34615384615384615	0.41666666666666663	0.4444444444444444	0.40909090909090906	0.5294117647058824	0.4035087719298246	0.37777777777777777	0.4925373134328358	0.5185185185185186	0.4339622641509434	0.3793103448275862
Letter to D.L. Jones 	0.71875	0.6551724137931034	0.5428571428571429	0.6190476190476191	0.65	0.5428571428571429	0.5	0.4482758620689655	0.6216216216216216	0.5135135135135135	0.6	0.6785714285714286	0.6734693877551021	0.625	0.6296296296296297	0.6	0.6190476190476191	0.6734693877551021	0.6	0.75	0.6	0.5609756097560976	0.6521739130434783	0.5428571428571429	0.5172413793103448	0.5172413793103448	0.41666666666666663	0.5263157894736843	0.41666666666666663	0.5	0.41666666666666663	0.6521739130434783	0.4782608695652174	0.6666666666666667	0.6888888888888889	0.3076923076923077	0.3076923076923077	0.5483870967741935	0.5	0.6363636363636364	0.55	0.6086956521739131	0.5555555555555556	0.627906976744186	0.6326530612244898	0.5675675675675675	0.7627118644067796	0.6521739130434783	0.6444444444444444	0.64
Letter to D.L. Jones: RE: Dcoket Response to USEPA Questions	0.48051948051948057	0.6666666666666667	0.375	0.4181818181818182	0.4716981132075472	0.5	0.46341463414634143	0.47619047619047616	0.43999999999999995	0.36	0.4339622641509434	0.4782608695652174	0.4838709677419355	0.47540983606557374	0.7	0.6842105263157895	0.4181818181818182	0.4516129032258065	0.6842105263157895	0.7241379310344828	0.6842105263157895	0.37037037037037035	0.4576271186440678	0.41666666666666663	0.4285714285714286	0.5238095238095238	0.45945945945945943	0.37254901960784315	0.45945945945945943	0.4222222222222223	0.45945945945945943	0.4576271186440678	0.4444444444444444	0.4626865671641791	0.4482758620689655	0.4358974358974359	0.4358974358974359	0.4545454545454546	0.6097560975609756	0.4736842105263158	0.39622641509433965	0.38983050847457623	0.3877551020408163	0.3928571428571429	0.3548387096774194	0.43999999999999995	0.4444444444444444	0.423728813559322	0.3793103448275862	0.3650793650793651
Letter to D.L. Jones: RE: Information requested pursuant to section 114 of the Clean Air Act 	0.37349397590361444	0.45833333333333337	0.2962962962962963	0.3114754098360656	0.3220338983050848	0.4444444444444444	0.4042553191489362	0.33333333333333337	0.3571428571428571	0.25	0.3220338983050848	0.30666666666666664	0.4117647058823529	0.3731343283582089	0.5217391304347826	0.5454545454545454	0.3114754098360656	0.3529411764705882	0.5454545454545454	0.7142857142857143	0.5454545454545454	0.19999999999999996	0.3538461538461538	0.2592592592592593	0.375	0.45833333333333337	0.4883720930232558	0.29824561403508776	0.4883720930232558	0.4117647058823529	0.4883720930232558	0.2615384615384615	0.4285714285714286	0.28767123287671237	0.3125	0.37777777777777777	0.37777777777777777	0.43999999999999995	0.44680851063829785	0.33333333333333337	0.3220338983050848	0.29230769230769227	0.4181818181818182	0.29032258064516125	0.3529411764705882	0.1785714285714286	0.3846153846153846	0.3846153846153846	0.25	0.30434782608695654
Letter to D.L. Jones: RE: Response to Request for Information under Section 114 of the Clean Air Act, 42 � 7414	1.0	0.4716981132075472	1.0	1.0	0.3125	0.423728813559322	0.46153846153846156	0.39622641509433965	1.0	0.3114754098360656	1.0	1.0	1.0	1.0	0.5686274509803921	0.5918367346938775	1.0	1.0	0.5918367346938775	0.75	0.5918367346938775	1.0	1.0	0.3220338983050848	1.0	0.5094339622641509	0.5	0.29032258064516125	0.5	0.4285714285714286	0.5	0.2857142857142857	0.4893617021276596	0.28205128205128205	1.0	0.43999999999999995	0.43999999999999995	0.49090909090909096	0.5	0.2941176470588235	1.0	1.0	1.0	1.0	1.0	0.24590163934426235	1.0	0.4	0.2753623188405797	0.2702702702702703
RE: Docket No. EPA-HQ-OAR-2002-0017-National Emission Standards for Hazardous Air Pollutants: Mercury Emissions from Mercury Cell Chlor-Alkali Plants 	0.29670329670329665	0.5	0.3548387096774194	0.30434782608695654	0.34328358208955223	0.3870967741935484	0.49090909090909096	0.4285714285714286	0.375	0.3125	0.34328358208955223	0.2530120481927711	0.3157894736842105	0.28	0.5555555555555556	0.5384615384615384	0.33333333333333337	0.2894736842105263	0.5384615384615384	0.7674418604651163	0.5384615384615384	0.2941176470588235	0.26027397260273977	0.32258064516129037	0.4642857142857143	0.6071428571428572	0.5686274509803921	0.3538461538461538	0.5686274509803921	0.4915254237288136	0.5686274509803921	0.31506849315068497	0.52	0.308641975308642	0.33333333333333337	0.5094339622641509	0.5094339622641509	0.4482758620689655	0.5272727272727273	0.323943661971831	0.34328358208955223	0.34246575342465757	0.39682539682539686	0.3142857142857143	0.07894736842105265	0.28125	0.16279069767441856	0.36986301369863017	0.2777777777777778	0.24675324675324672
"Memo: ""Updated Cost Impacts Associated with the Conversion from Chlorine Producation Utilizing Mercury Cell Chlor-Alkali Technology to Membrane Cell Technology"	0.26436781609195403	0.42307692307692313	0.3448275862068966	0.29230769230769227	0.3015873015873016	0.4137931034482759	0.37254901960784315	0.3846153846153846	0.33333333333333337	0.23333333333333328	0.3015873015873016	0.3924050632911392	0.3055555555555556	0.352112676056338	0.64	0.625	0.19999999999999996	0.33333333333333337	0.625	0.7435897435897436	0.625	0.28125	0.33333333333333337	0.27586206896551724	0.46153846153846156	0.46153846153846156	0.574468085106383	0.3114754098360656	0.574468085106383	0.49090909090909096	0.574468085106383	0.21739130434782605	0.5652173913043479	0.3246753246753247	0.2647058823529411	0.4693877551020408	0.4693877551020408	0.40740740740740744	0.4901960784313726	0.28358208955223885	0.3015873015873016	0.18840579710144922	0.35593220338983056	0.2727272727272727	0.33333333333333337	0.30000000000000004	0.19512195121951215	0.30434782608695654	0.20588235294117652	0.20547945205479456
Capital and Annual Costs References Cited by Oceana in Their Comments on EPA's Cost Analysis of the Conversion of Mercury Cells to Membrane Cells	0.36585365853658536	0.3191489361702128	0.28301886792452835	0.33333333333333337	0.3448275862068966	0.39622641509433965	0.3913043478260869	0.36170212765957444	0.34545454545454546	0.23636363636363633	0.24137931034482762	0.3783783783783784	0.34328358208955223	0.36363636363636365	0.6444444444444444	0.627906976744186	0.2666666666666667	0.34328358208955223	0.627906976744186	0.7058823529411764	0.627906976744186	0.288135593220339	0.34375	0.2075471698113207	0.4042553191489362	0.44680851063829785	0.5238095238095238	0.3571428571428571	0.5238095238095238	0.52	0.5238095238095238	0.21875	0.46341463414634143	0.33333333333333337	0.2698412698412699	0.40909090909090906	0.40909090909090906	0.34693877551020413	0.4347826086956522	0.32258064516129037	0.27586206896551724	0.1875	0.33333333333333337	0.2786885245901639	0.34328358208955223	0.23636363636363633	0.2727272727272727	0.34375	0.23809523809523814	0.2647058823529411
Documentation of Building Replacement Cost Estimates	0.4864864864864865	0.3846153846153846	0.28888888888888886	0.42307692307692313	0.4	0.4666666666666667	0.42105263157894735	0.33333333333333337	0.44680851063829785	0.276595744680851	0.31999999999999995	0.3939393939393939	0.423728813559322	0.3793103448275862	0.6216216216216216	0.6	0.3076923076923077	0.38983050847457623	0.6	0.6923076923076923	0.6	0.21568627450980393	0.4285714285714286	0.19999999999999996	0.3846153846153846	0.5384615384615384	0.5294117647058824	0.41666666666666663	0.5294117647058824	0.47619047619047616	0.5294117647058824	0.3571428571428571	0.33333333333333337	0.40625	0.3090909090909091	0.33333333333333337	0.33333333333333337	0.41463414634146345	0.42105263157894735	0.40740740740740744	0.31999999999999995	0.3571428571428571	0.34782608695652173	0.3584905660377359	0.38983050847457623	0.276595744680851	0.4492753623188406	0.4285714285714286	0.34545454545454546	0.3666666666666667
