	Industry-wide Uses of Chlorine by Industry................................................................. 2-7 2-2. Use of Caustic Soda by Industry................................................................................... 2-7 2-3. Use of Caustic Potash by Industry ................................................................................ 2-8 2-4. Income (or Loss) as Net a Percentage of Sales, Basic Chemicals, Resins, and Synthetics (NAICS 3251 and 3252): 2000–2005 ....................................................... 2-14 3-1. Capital Cost Factor ($/ton Cl2 produced) vs. Capacity ................................................ 3-5 4-1. Price Trends: Alkalis and Chlorine Manufacturing:	Oxychem Completes Taft,	Chlorine: Ensuring Rail Transportation Safety.”	Potassium Carbonate Handbook.” http://www.armandproducts.com/pdfs/k2so3P1_12.pdf. Accessed	ASHTA Chemicals Inc. 2009a. About ASHTA. http://www.ashtachemicals.com/aboutfs.htm.	Inc. 2009b. Potassium Hydroxide,	Investment under Uncertainty.	Energy Information Administration.	Potassium Hydroxide.” http://www.ercoworldwide.com/ products_potassiumhydroxide.asp. Accessed	Distributional Effects of Environmental and Energy Policy: An Introduction.	Potassium Carbonate Faces Pressures from the Video Glass.” Chemical Market Reporter,	Site Fact Sheet Ashtabula Complex.” http://www.millenniumchem.com/NR/rdonlyres/6AE8BF59-D7CD-4768-951F37AE6F1C7321/0/SiteFactSheetAshtabula.pdf. Accessed	Occidental Chemical Corporation. 2008a. “OxyChem Caustic Potash Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Pages/chem_products_basic_alkali.aspx #alk_koh. Accessed	Occidental Chemical Corporation. 2008b. “OxyChem Caustic Soda Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Documents/caustic_soda/caustic.pdf.	Form 10-K405. Filed	Form 10-K. Filed	BB&T Capital Markets Presentation Manufacturing and Materials Conference.” http://www.olin.com/. Accessed	Bill Would End Mercury Use at Chlorine Plants.” http://chronicle.augusta.com/stories/031308/met_190792.shtml. Accessed	Accessed	Chlorine Product Bulletin.” http://corporateportal.ppg.com/NA/Chemicals/CAD/ProductInformation/Bull /English/EN. Accessed	PPG Reaches Agreement with State of Maryland.” PPG News Release. http://corporateportal.ppg.com/PPG/Newsroom/News/20090811.htm.	The Effects of Environmental Regulation on Technology Diffusion: The Case of	Special Focus on Chlorine.”	The Innovation Group (TIG).	of Labor Statistics.	of Labor Statistics. 2009b. LAU Local Area Unemployment Statistics Series Id:	4-13 U.S. Bureau of Labor Statistics.	Quarterly Financial Report for Manufacturing, Mining, and Trade Corporations, 1st Quarter reports. http://www.census.gov/prod/www/abs/qfrmm.html. Accessed	Economic Census.	http://factfinder.census.gov/servlet/DatasetMainPageServlet?_program=ECN&_tabId=E CN1&_submenuId=datasets_4&_lang=en&_ts=24636668839. Accessed	Bureau; generated by RTI International; using American FactFinder; “Sector 31: Manufacturing: Industry Series: Industry Statistics by Employment Size:	Department of Transportation.	Environmental Protection Agency (EPA).	Federal Trade Commission (FTC).	Soda Ash. http://minerals.usgs.gov/minerals/pubs/ commodity/soda_ash/mcs-2009-sodaa.pdf. Accessed August 4,	Lung Cancer, Cardiopulmonary Mortality, and Long-term Exposure to Fine Particulate Air Pollution.”	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S.” Environ. Sci. Technol.	Environmental Protection Agency—Science Advisory Board (U.S.	The Value of a Statistical Life: A Critical Review of Market Estimates throughout the World.”	Environmental Protection Agency. RE: Docket No. EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants:	EPA requested documentation of these emission estimates using their authority under section 114 of the Clean Air Act.	EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants: Mercury Emissions from Mercury Cell Chlor-Alkali Plants—Memo: “Updated Cost Impacts Associated with the Conversion from Chlorine Production Utilizing Mercury Cell Chlor-Alkali Technology to Membrane Cell Technology,” from	B-4 Table B-3. Power Company Emission Factors: Fuel=Coal (Short tons per kWh)	Available on the internet at http://www.epa.gov/CAIR/pdfs/finaltech01.pdf U.S. Environmental Protection Agency	Available on the internet at http://www.epa.gov/cleanenergy/documents/egridzips/eGRID2007TechnicalSupportDoc ument.pdf U.S. Environmental Protection Agency
Status Report Mercury Cell ChlorAlkali Plants in Europe	0.8920454545454546	0.8363636363636363	0.8545454545454545	0.8395061728395061	0.8888888888888888	0.8909090909090909	0.7818181818181819	0.8181818181818182	0.8	0.7945205479452054	0.75	0.8561151079136691	0.8490566037735849	0.8345323741007195	0.8909090909090909	0.8909090909090909	0.7755102040816326	0.7685185185185185	0.9454545454545454	0.8073394495412844	0.8275862068965517	0.8266666666666667	0.7454545454545455	0.8727272727272727	0.8545454545454545	0.8108108108108109	0.7818181818181819	0.7913669064748201	0.8545454545454545	0.8135593220338984	0.8275862068965517	0.7818181818181819	0.8363636363636363	0.8	0.8333333333333334	0.75	0.7751937984496124	0.8813559322033898	0.7956989247311828	0.8166666666666667	0.8189655172413793	0.8361204013377926	0.7714285714285715	0.8080808080808081	0.8391608391608392
Summary of Expert Opinions on the Existence of a Threshold in the ConcentrationResponse Function for PM25Related Mortality Technical suport Document	0.7926136363636364	0.8918918918918919	0.8175675675675675	0.831081081081081	0.8243243243243243	0.8986486486486487	0.8581081081081081	0.8513513513513513	0.7972972972972973	0.7702702702702703	0.7635135135135135	0.8648648648648649	0.8427672955974843	0.8716216216216216	0.9391891891891891	0.9391891891891891	0.7972972972972973	0.8108108108108109	0.9527027027027027	0.7972972972972973	0.7837837837837838	0.75	0.8716216216216216	0.8851351351351351	0.8986486486486487	0.7905405405405406	0.8716216216216216	0.8040540540540541	0.9121621621621622	0.8445945945945946	0.8378378378378378	0.8445945945945946	0.8513513513513513	0.8783783783783784	0.7972972972972973	0.7702702702702703	0.7432432432432432	0.8040540540540541	0.7837837837837838	0.7972972972972973	0.7297297297297297	0.7725752508361204	0.777027027027027	0.777027027027027	0.8243243243243243
Technical Support Document Social Cost of Carbon for Regulatory Impact Analysis Under Executive Order 12866	0.8494318181818182	0.8878504672897196	0.8037383177570093	0.822429906542056	0.8411214953271028	0.8317757009345794	0.8504672897196262	0.8411214953271028	0.8130841121495327	0.794392523364486	0.794392523364486	0.8776978417266187	0.7735849056603774	0.762589928057554	0.9252336448598131	0.9252336448598131	0.8317757009345794	0.8981481481481481	0.9345794392523364	0.8715596330275229	0.8275862068965517	0.7383177570093458	0.822429906542056	0.8691588785046729	0.8598130841121495	0.7757009345794392	0.8037383177570093	0.7697841726618705	0.897196261682243	0.8813559322033898	0.7724137931034483	0.8037383177570093	0.8130841121495327	0.8691588785046729	0.8598130841121495	0.822429906542056	0.7829457364341085	0.7757009345794392	0.7383177570093458	0.8166666666666667	0.7931034482758621	0.8193979933110368	0.7757009345794392	0.8504672897196262	0.8251748251748252
Part 172Hazardous Materials Table special Provisions Hazardous Materials Communications Emergency Response Information Training Requirements and Security Plans	0.8068181818181818	0.9182389937106918	0.8113207547169812	0.8176100628930818	0.8301886792452831	0.8930817610062893	0.8742138364779874	0.8427672955974843	0.8238993710691824	0.7610062893081762	0.7610062893081762	0.8867924528301887	0.8930817610062893	0.8490566037735849	0.949685534591195	0.949685534591195	0.7421383647798742	0.7987421383647799	0.9559748427672956	0.779874213836478	0.8050314465408805	0.7861635220125787	0.8805031446540881	0.9056603773584906	0.89937106918239	0.7861635220125787	0.8742138364779874	0.7987421383647799	0.9182389937106918	0.8364779874213837	0.8050314465408805	0.8679245283018868	0.8490566037735849	0.8553459119496856	0.7861635220125787	0.7610062893081762	0.7924528301886793	0.8113207547169812	0.779874213836478	0.8050314465408805	0.7672955974842768	0.7692307692307693	0.779874213836478	0.7924528301886793	0.8113207547169812
Economic Impact Analysis of Final Iron and Steel Foundries NESHAP	0.8778409090909091	0.8615384615384616	0.8	0.8641975308641975	0.875	0.8153846153846154	0.8307692307692308	0.7846153846153846	0.8235294117647058	0.7945205479452054	0.8095238095238095	0.8776978417266187	0.8176100628930818	0.8129496402877698	0.8615384615384616	0.8615384615384616	0.7551020408163265	0.8333333333333334	0.9076923076923077	0.8073394495412844	0.8275862068965517	0.84	0.7846153846153846	0.8307692307692308	0.8461538461538461	0.7972972972972973	0.8	0.8129496402877698	0.8	0.8389830508474576	0.7862068965517242	0.7846153846153846	0.7538461538461538	0.8307692307692308	0.8111111111111111	0.8125	0.7751937984496124	0.8307692307692308	0.7741935483870968	0.775	0.7844827586206896	0.8695652173913043	0.8142857142857143	0.8080808080808081	0.8041958041958042
Integrated Science Assessment for Oxides of Nitrogen and SulfurEcological Criteria National	0.8465909090909091	0.8791208791208791	0.8021978021978022	0.8791208791208791	0.8461538461538461	0.8461538461538461	0.7802197802197802	0.7692307692307693	0.8241758241758241	0.7362637362637363	0.7912087912087912	0.8489208633093526	0.8050314465408805	0.8057553956834532	0.9230769230769231	0.9230769230769231	0.8469387755102041	0.8333333333333334	0.9230769230769231	0.8348623853211009	0.8103448275862069	0.7802197802197802	0.8351648351648352	0.8681318681318682	0.8791208791208791	0.8131868131868132	0.8351648351648352	0.8129496402877698	0.9010989010989011	0.8220338983050848	0.7793103448275862	0.7692307692307693	0.8241758241758241	0.8461538461538461	0.8681318681318682	0.8333333333333334	0.689922480620155	0.7912087912087912	0.8387096774193549	0.7916666666666666	0.7586206896551724	0.8361204013377926	0.8241758241758241	0.8080808080808081	0.7762237762237763
Form 10K	0.9829545454545454	0.9090909090909091	0.9361702127659575	0.9506172839506173	0.9583333333333334	0.896551724137931	0.9285714285714286	0.8787878787878788	0.9529411764705882	0.9452054794520548	0.9523809523809523	0.9640287769784173	0.9748427672955975	0.9712230215827338	0.5294117647058824	0.42857142857142855	0.9591836734693877	0.9537037037037037	1.0	0.963302752293578	0.9655172413793104	0.9466666666666667	0.8928571428571429	0.875	0.8947368421052632	0.9459459459459459	0.9393939393939394	0.9640287769784173	0.8	0.9576271186440678	0.9655172413793104	0.8928571428571429	0.9142857142857143	0.8571428571428571	0.9444444444444444	0.9583333333333334	0.9689922480620154	0.9491525423728814	0.956989247311828	0.9666666666666667	0.9655172413793104	0.9866220735785953	0.9428571428571428	0.9595959595959596	0.972027972027972
Review of EPAs Integrated Science Assessment for Particulate Matter	0.8693181818181818	0.8507462686567164	0.7910447761194029	0.8765432098765432	0.875	0.8507462686567164	0.7910447761194029	0.7611940298507462	0.8352941176470589	0.8493150684931506	0.75	0.841726618705036	0.8364779874213837	0.8273381294964028	0.8955223880597015	0.8805970149253731	0.8061224489795918	0.8240740740740741	0.8955223880597015	0.7889908256880734	0.7931034482758621	0.7733333333333333	0.8507462686567164	0.8208955223880597	0.835820895522388	0.8243243243243243	0.8059701492537313	0.8201438848920863	0.8805970149253731	0.8389830508474576	0.7862068965517242	0.7910447761194029	0.7910447761194029	0.835820895522388	0.8555555555555555	0.71875	0.7209302325581395	0.8059701492537313	0.7634408602150538	0.8	0.7672413793103449	0.8561872909698997	0.8714285714285714	0.7878787878787878	0.7902097902097902
SAB Advisory on EPAs Issues in Valuing Mortality Risk Reduction	0.8806818181818182	0.8571428571428571	0.7619047619047619	0.8641975308641975	0.8333333333333334	0.8253968253968254	0.8095238095238095	0.7936507936507936	0.8470588235294118	0.7123287671232876	0.7619047619047619	0.8848920863309353	0.8301886792452831	0.8201438848920863	0.873015873015873	0.873015873015873	0.7755102040816326	0.8333333333333334	0.9047619047619048	0.8440366972477065	0.8275862068965517	0.7733333333333333	0.7936507936507936	0.8412698412698413	0.8253968253968254	0.8108108108108109	0.7777777777777778	0.8345323741007195	0.8888888888888888	0.864406779661017	0.8068965517241379	0.7777777777777778	0.7777777777777778	0.8571428571428571	0.7777777777777778	0.75	0.7829457364341085	0.873015873015873	0.7956989247311828	0.825	0.75	0.8662207357859532	0.8285714285714286	0.8282828282828283	0.8321678321678322
Quarterly Financial Report for Manufacturing Mining and Trade Corporations 1st Qyarter Reports	0.8494318181818182	0.8723404255319149	0.7127659574468085	0.851063829787234	0.8617021276595744	0.8617021276595744	0.8297872340425532	0.776595744680851	0.8617021276595744	0.723404255319149	0.7872340425531915	0.8705035971223022	0.8050314465408805	0.8057553956834532	0.925531914893617	0.925531914893617	0.7244897959183674	0.8148148148148148	0.9361702127659575	0.7981651376146789	0.8017241379310345	0.7659574468085106	0.8085106382978723	0.851063829787234	0.8723404255319149	0.8191489361702128	0.8297872340425532	0.3381294964028777	0.9042553191489362	0.847457627118644	0.7172413793103448	0.8085106382978723	0.8191489361702128	0.8191489361702128	0.8829787234042553	0.8333333333333334	0.7596899224806202	0.7978723404255319	0.8617021276595744	0.7916666666666666	0.75	0.8294314381270903	0.776595744680851	0.8383838383838383	0.8041958041958042
PPG Reaches Agreement with State of Maryland	0.9119318181818182	0.7954545454545454	0.851063829787234	0.8518518518518519	0.8194444444444444	0.8636363636363636	0.7954545454545454	0.8181818181818182	0.8352941176470589	0.8082191780821918	0.7738095238095238	0.8489208633093526	0.8679245283018868	0.8633093525179856	0.8636363636363636	0.8636363636363636	0.7857142857142857	0.8333333333333334	0.8863636363636364	0.8623853211009175	0.6206896551724138	0.7866666666666666	0.8409090909090909	0.8409090909090909	0.8181818181818182	0.7702702702702703	0.7954545454545454	0.841726618705036	0.8863636363636364	0.847457627118644	0.8344827586206897	0.7272727272727273	0.8409090909090909	0.8409090909090909	0.8333333333333334	0.7916666666666666	0.8062015503875969	0.8135593220338984	0.7956989247311828	0.8166666666666667	0.7758620689655172	0.8996655518394648	0.8	0.8282828282828283	0.8531468531468531
2009a About ASHTA	0.9659090909090909	0.9090909090909091	0.8936170212765957	0.9012345679012346	0.7638888888888888	0.7586206896551724	0.9285714285714286	0.8484848484848485	0.9294117647058824	0.9178082191780822	0.9285714285714286	0.935251798561151	0.9308176100628931	0.935251798561151	0.9411764705882353	0.8823529411764706	0.9285714285714286	0.9351851851851852	0.9411764705882353	0.9357798165137615	0.9482758620689655	0.92	0.8571428571428571	0.875	0.8947368421052632	0.8513513513513513	0.8484848484848485	0.9424460431654677	1.0	0.940677966101695	0.9448275862068966	0.8928571428571429	0.8	0.8571428571428571	0.9	0.9270833333333334	0.9302325581395349	0.864406779661017	0.9247311827956989	0.9166666666666666	0.9310344827586207	0.959866220735786	0.9142857142857143	0.9292929292929293	0.9300699300699301
BBT Capital Markets Presentation Manufacturing Materials Conference	0.8778409090909091	0.8805970149253731	0.7761194029850746	0.8271604938271605	0.8472222222222222	0.8507462686567164	0.8059701492537313	0.7761194029850746	0.8588235294117647	0.821917808219178	0.7619047619047619	0.8633093525179856	0.7924528301886793	0.7913669064748201	0.9104477611940298	0.9104477611940298	0.3163265306122449	0.7685185185185185	0.9402985074626866	0.8165137614678899	0.7844827586206896	0.7733333333333333	0.8059701492537313	0.835820895522388	0.835820895522388	0.8108108108108109	0.7910447761194029	0.7769784172661871	0.9104477611940298	0.8050847457627118	0.7310344827586207	0.7611940298507462	0.8059701492537313	0.8507462686567164	0.8666666666666667	0.7604166666666666	0.7674418604651163	0.7910447761194029	0.7956989247311828	0.7916666666666666	0.7327586206896551	0.8695652173913043	0.7857142857142857	0.797979797979798	0.7972027972027972
ChlorAlkali Industry 2008 Mercury Use and Emissions in the United States Twelfth Annual Report	0.8210227272727273	0.8617021276595744	0.7659574468085106	0.8936170212765957	0.8404255319148937	0.8404255319148937	0.8404255319148937	0.8191489361702128	0.8829787234042553	0.7659574468085106	0.7553191489361702	0.8705035971223022	0.7924528301886793	0.8057553956834532	0.9148936170212766	0.9148936170212766	0.826530612244898	0.7685185185185185	0.925531914893617	0.8348623853211009	0.853448275862069	0.7978723404255319	0.851063829787234	0.8829787234042553	0.8829787234042553	0.776595744680851	0.8297872340425532	0.7769784172661871	0.9042553191489362	0.8389830508474576	0.7862068965517242	0.851063829787234	0.851063829787234	0.8297872340425532	0.8617021276595744	0.8125	0.7674418604651163	0.8297872340425532	0.8404255319148937	0.825	0.7586206896551724	0.8093645484949833	0.723404255319149	0.8686868686868687	0.8041958041958042
ChlorAlkali Manufacturing Processes	0.9204545454545454	0.9142857142857143	0.7446808510638298	0.8271604938271605	0.8472222222222222	0.8571428571428571	0.8857142857142857	0.8857142857142857	0.8235294117647058	0.8356164383561644	0.8571428571428571	0.8848920863309353	0.8490566037735849	0.8489208633093526	0.8571428571428571	0.8571428571428571	0.7244897959183674	0.8148148148148148	0.8	0.8073394495412844	0.853448275862069	0.8133333333333334	0.8285714285714286	0.7428571428571429	0.8	0.8108108108108109	0.8857142857142857	0.8129496402877698	0.8	0.8559322033898306	0.8344827586206897	0.8285714285714286	0.8571428571428571	0.8285714285714286	0.8333333333333334	0.8020833333333334	0.8527131782945736	0.8135593220338984	0.8279569892473119	0.8666666666666667	0.8620689655172413	0.9096989966555183	0.8	0.8383838383838383	0.8741258741258742
Chlorine Product Bulletin	0.9318181818181818	0.88	0.7021276595744681	0.8641975308641975	0.875	0.8620689655172413	0.8214285714285714	0.8181818181818182	0.8352941176470589	0.821917808219178	0.8452380952380952	0.9064748201438849	0.8805031446540881	0.8705035971223022	0.76	0.76	0.8367346938775511	0.8425925925925926	0.92	0.7706422018348624	0.9051724137931034	0.84	0.8214285714285714	0.88	0.84	0.8648648648648649	0.8484848484848485	0.8920863309352518	0.8	0.8898305084745762	0.8896551724137931	0.7857142857142857	0.7142857142857143	0.8571428571428571	0.8555555555555555	0.8125	0.875968992248062	0.7966101694915254	0.8602150537634409	0.8666666666666667	0.8793103448275862	0.9230769230769231	0.8	0.8484848484848485	0.8741258741258742
Chlorine Ensuring Rail Transportation Safety	0.8948863636363636	0.8181818181818182	0.06382978723404255	0.8148148148148148	0.8055555555555556	0.8636363636363636	0.7272727272727273	0.75	0.8117647058823529	0.7808219178082192	0.7976190476190477	0.8848920863309353	0.8427672955974843	0.8273381294964028	0.8409090909090909	0.8409090909090909	0.7653061224489796	0.8055555555555556	0.9090909090909091	0.7522935779816514	0.8189655172413793	0.72	0.7954545454545454	0.7954545454545454	0.8181818181818182	0.7432432432432432	0.7727272727272727	0.7985611510791367	0.8636363636363636	0.8305084745762712	0.8344827586206897	0.5681818181818182	0.7727272727272727	0.75	0.8	0.8020833333333334	0.8217054263565892	0.8135593220338984	0.8172043010752689	0.8166666666666667	0.8017241379310345	0.8963210702341137	0.7571428571428571	0.7878787878787878	0.8251748251748252
Olin Transportation of KOH	0.9460227272727273	0.8846153846153846	0.574468085106383	0.8395061728395061	0.8333333333333334	0.8620689655172413	0.9285714285714286	0.7575757575757576	0.8705882352941177	0.8356164383561644	0.8690476190476191	0.920863309352518	0.8930817610062893	0.8776978417266187	0.9230769230769231	0.8846153846153846	0.8469387755102041	0.8703703703703703	0.9615384615384616	0.8440366972477065	0.8879310344827587	0.8266666666666667	0.8571428571428571	0.6923076923076923	0.7692307692307693	0.8378378378378378	0.8484848484848485	0.8705035971223022	0.8461538461538461	0.8813559322033898	0.8896551724137931	0.6785714285714286	0.7142857142857143	0.7857142857142857	0.8666666666666667	0.84375	0.8837209302325582	0.8135593220338984	0.8602150537634409	0.8666666666666667	0.8620689655172413	0.9331103678929766	0.8	0.8484848484848485	0.8741258741258742
PPG Industries Invests Nearly 6 milion in Marshall County Plant	0.8607954545454546	0.873015873015873	0.8095238095238095	0.8765432098765432	0.8472222222222222	0.8571428571428571	0.7619047619047619	0.7777777777777778	0.8352941176470589	0.7945205479452054	0.7857142857142857	0.8705035971223022	0.8553459119496856	0.841726618705036	0.9206349206349206	0.9206349206349206	0.7755102040816326	0.8425925925925926	0.9365079365079365	0.8256880733944955	0.8103448275862069	0.76	0.8412698412698413	0.7936507936507936	0.873015873015873	0.8108108108108109	0.8412698412698413	0.841726618705036	0.8888888888888888	0.8389830508474576	0.8068965517241379	0.8095238095238095	0.7936507936507936	0.8253968253968254	0.8222222222222222	0.7708333333333334	0.7829457364341085	0.8571428571428571	0.7526881720430108	0.7666666666666667	0.75	0.862876254180602	0.7857142857142857	0.797979797979798	0.8251748251748252
Sector 31 Manufacturing Industry Series Industry Statistics by Employment Size 2002	0.8494318181818182	0.891566265060241	0.7228915662650602	0.9036144578313253	0.8433734939759037	0.8433734939759037	0.8072289156626506	0.7951807228915663	0.8823529411764706	0.7951807228915663	0.8571428571428571	0.8633093525179856	0.8301886792452831	0.8129496402877698	0.9156626506024096	0.9156626506024096	0.7857142857142857	0.7962962962962963	0.927710843373494	0.8256880733944955	0.8275862068965517	0.8433734939759037	0.8433734939759037	0.8674698795180723	0.8192771084337349	0.7831325301204819	0.7710843373493976	0.7266187050359713	0.891566265060241	0.8389830508474576	0.496551724137931	0.8192771084337349	0.8313253012048193	0.8433734939759037	0.8555555555555555	0.84375	0.7829457364341085	0.8313253012048193	0.7956989247311828	0.8416666666666667	0.7844827586206896	0.8561872909698997	0.8313253012048193	0.7878787878787878	0.7972027972027972
2009b Potassium Hydroxide Liquid 	0.9346590909090909	0.8787878787878788	0.851063829787234	0.8641975308641975	0.8611111111111112	0.36363636363636365	0.8787878787878788	0.8787878787878788	0.7764705882352941	0.8082191780821918	0.8214285714285714	0.8992805755395683	0.8867924528301887	0.8633093525179856	0.8181818181818182	0.8181818181818182	0.8571428571428571	0.8981481481481481	0.8787878787878788	0.8715596330275229	0.9224137931034483	0.84	0.8484848484848485	0.7878787878787878	0.8484848484848485	0.8108108108108109	0.8787878787878788	0.8920863309352518	0.8484848484848485	0.8983050847457628	0.8758620689655172	0.9090909090909091	0.9142857142857143	0.9393939393939394	0.8222222222222222	0.8333333333333334	0.8837209302325582	0.7796610169491526	0.8602150537634409	0.8666666666666667	0.8448275862068966	0.919732441471572	0.8142857142857143	0.8787878787878788	0.8951048951048951
Form 10K405	0.9772727272727273	0.9090909090909091	0.9361702127659575	0.9506172839506173	0.9583333333333334	0.896551724137931	0.9285714285714286	0.8787878787878788	0.9529411764705882	0.9452054794520548	0.9523809523809523	0.9640287769784173	0.9748427672955975	0.9712230215827338	0.35294117647058826	0.42857142857142855	0.9591836734693877	0.9444444444444444	1.0	0.963302752293578	0.9568965517241379	0.9466666666666667	0.8928571428571429	0.9166666666666666	0.8947368421052632	0.9459459459459459	0.9393939393939394	0.9640287769784173	0.8	0.9491525423728814	0.9724137931034482	0.8928571428571429	0.9142857142857143	0.8928571428571429	0.9444444444444444	0.9583333333333334	0.9689922480620154	0.9491525423728814	0.956989247311828	0.9583333333333334	0.9655172413793104	0.9866220735785953	0.9428571428571428	0.9595959595959596	0.972027972027972
Toxicological Effects of Methylmercury	0.9289772727272727	0.8421052631578947	0.851063829787234	0.8641975308641975	0.8194444444444444	0.868421052631579	0.868421052631579	0.8947368421052632	0.8	0.7123287671232876	0.8333333333333334	0.9064748201438849	0.8742138364779874	0.8633093525179856	0.868421052631579	0.868421052631579	0.826530612244898	0.8518518518518519	0.868421052631579	0.8532110091743119	0.8706896551724138	0.8	0.7105263157894737	0.8421052631578947	0.8421052631578947	0.8378378378378378	0.8157894736842105	0.8633093525179856	0.7631578947368421	0.8813559322033898	0.8551724137931035	0.8421052631578947	0.7368421052631579	0.868421052631579	0.8333333333333334	0.8229166666666666	0.875968992248062	0.7457627118644068	0.7526881720430108	0.8583333333333333	0.853448275862069	0.9130434782608695	0.8	0.8282828282828283	0.8671328671328671
nan	0.9914772727272727	0.9545454545454546	0.9361702127659575	0.9629629629629629	0.9722222222222222	0.9310344827586207	0.8928571428571429	0.9090909090909091	0.9882352941176471	0.958904109589041	0.9761904761904762	0.9856115107913669	0.9811320754716981	0.9784172661870504	1.0	1.0	0.9693877551020408	0.9722222222222222	1.0	0.9724770642201835	0.9741379310344828	0.96	0.9285714285714286	0.875	0.9473684210526315	0.972972972972973	0.9696969696969697	0.9784172661870504	0.8666666666666667	0.9745762711864406	0.9793103448275862	0.8928571428571429	0.9142857142857143	0.9285714285714286	0.9666666666666667	0.96875	0.9767441860465116	0.9491525423728814	0.989247311827957	0.975	0.9741379310344828	0.9899665551839465	0.9571428571428572	0.9696969696969697	0.9790209790209791
Annual Report 2008	0.9602272727272727	0.8181818181818182	0.7659574468085106	0.9135802469135802	0.9027777777777778	0.896551724137931	0.7857142857142857	0.8181818181818182	0.9176470588235294	0.8767123287671232	0.9047619047619048	0.9280575539568345	0.9119496855345912	0.8992805755395683	0.9444444444444444	0.9444444444444444	0.8979591836734694	0.8981481481481481	0.8888888888888888	0.908256880733945	0.8706896551724138	0.88	0.8214285714285714	0.8333333333333334	0.8947368421052632	0.8783783783783784	0.8181818181818182	0.9136690647482014	0.9444444444444444	0.8983050847457628	0.9241379310344827	0.7857142857142857	0.8	0.8214285714285714	0.8777777777777778	0.875	0.9224806201550387	0.847457627118644	0.8924731182795699	0.9	0.9137931034482759	0.9565217391304348	0.8714285714285714	0.8787878787878788	0.9090909090909091
Potassium Hydroxide	0.9545454545454546	0.9545454545454546	0.8297872340425532	0.8024691358024691	0.9166666666666666	0.3448275862068966	0.8214285714285714	0.8484848484848485	0.7764705882352941	0.8493150684931506	0.8214285714285714	0.920863309352518	0.9182389937106918	0.9136690647482014	0.8947368421052632	0.7894736842105263	0.8775510204081632	0.9166666666666666	0.8421052631578947	0.908256880733945	0.9137931034482759	0.8933333333333333	0.7857142857142857	0.875	0.8947368421052632	0.8648648648648649	0.8787878787878788	0.920863309352518	0.8947368421052632	0.923728813559322	0.9172413793103448	0.8214285714285714	0.8571428571428571	0.8928571428571429	0.8555555555555555	0.8854166666666666	0.9147286821705426	0.8305084745762712	0.8924731182795699	0.9	0.8793103448275862	0.9431438127090301	0.8428571428571429	0.898989898989899	0.9090909090909091
Potassium Carbonate Handbook	0.9346590909090909	0.7857142857142857	0.7659574468085106	0.654320987654321	0.8333333333333334	0.8620689655172413	0.8928571428571429	0.8787878787878788	0.8	0.8356164383561644	0.7142857142857143	0.8992805755395683	0.8805031446540881	0.8633093525179856	0.8571428571428571	0.8214285714285714	0.8367346938775511	0.8888888888888888	0.8571428571428571	0.8715596330275229	0.8793103448275862	0.8533333333333334	0.9285714285714286	0.8928571428571429	0.8214285714285714	0.8243243243243243	0.8484848484848485	0.8848920863309353	0.8214285714285714	0.8728813559322034	0.8827586206896552	0.8928571428571429	0.8571428571428571	0.9642857142857143	0.8555555555555555	0.84375	0.8604651162790697	0.8305084745762712	0.8387096774193549	0.875	0.8448275862068966	0.9230769230769231	0.8	0.8686868686868687	0.8951048951048951
Causatic Potash Chemical Profile	0.9147727272727273	0.84375	0.851063829787234	0.8641975308641975	0.7361111111111112	0.6875	0.875	0.8484848484848485	0.8235294117647058	0.7945205479452054	0.7261904761904762	0.8848920863309353	0.8301886792452831	0.8633093525179856	0.84375	0.84375	0.8163265306122449	0.8425925925925926	0.90625	0.7889908256880734	0.8620689655172413	0.84	0.84375	0.875	0.8125	0.8108108108108109	0.9393939393939394	0.8776978417266187	0.8125	0.864406779661017	0.8620689655172413	0.875	0.9142857142857143	0.8125	0.8444444444444444	0.8020833333333334	0.8449612403100775	0.8135593220338984	0.8064516129032258	0.8666666666666667	0.8275862068965517	0.9096989966555183	0.8	0.8080808080808081	0.8601398601398601
2009 Industrial Directory	0.9431818181818182	0.96	0.7659574468085106	0.8888888888888888	0.8333333333333334	0.7586206896551724	0.8571428571428571	0.7878787878787878	0.8705882352941177	0.863013698630137	0.8452380952380952	0.9136690647482014	0.9056603773584906	0.8848920863309353	0.84	0.84	0.8571428571428571	0.8518518518518519	0.92	0.8715596330275229	0.896551724137931	0.8666666666666667	0.8571428571428571	0.8	0.84	0.8378378378378378	0.8484848484848485	0.8992805755395683	0.84	0.9067796610169492	0.8827586206896552	0.8571428571428571	0.7714285714285715	0.9285714285714286	0.8777777777777778	0.8541666666666666	0.8992248062015504	0.8305084745762712	0.8494623655913979	0.8916666666666667	0.8793103448275862	0.9264214046822743	0.8285714285714286	0.8484848484848485	0.8811188811188811
